elapsed_min,day_index,vehicle_count,avg_speed,vehicle_density,ir_lane1,ir_lane2,ir_lane3,ir_lane4,ir_active_lanes,minute_of_hour,hour_sin,hour_cos,vehicle_count_lag1,vehicle_count_lag5,vehicle_count_mean5m,vehicle_count_mean15m,avg_speed_lag1,avg_speed_lag5,avg_speed_mean5m,avg_speed_mean15m,vehicle_density_lag1,vehicle_density_lag5,vehicle_density_mean5m,vehicle_density_mean15m,ir_active_lanes_lag1,ir_active_lanes_lag5,ir_active_lanes_mean5m,ir_active_lanes_mean15m,target_bottleneck,target_level,naive_current_bottleneck
120,0,106,44.2,77,1,0,1,1,3,0,0.49999999999999994,-0.8660254037844387,148.0,135.0,141.4,142.26666666666668,36.2,46.1,39.38,36.78666666666666,30.0,85.0,61.4,62.13333333333333,1.0,2.0,1.8,1.6666666666666667,0,1,1
121,0,120,46.9,40,0,1,1,0,2,1,0.49621650367520803,-0.8681988144891424,106.0,120.0,141.4,137.73333333333332,44.2,44.1,39.940000000000005,37.760000000000005,77.0,39.0,61.6,59.4,3.0,3.0,1.6,1.6666666666666667,1,2,0
122,0,80,29.5,52,0,1,1,1,3,2,0.49242356010346716,-0.8703556959398997,120.0,174.0,122.6,139.46666666666667,46.9,25.6,40.72,36.88,40.0,80.0,56.0,58.46666666666667,2.0,1.0,2.0,1.7333333333333334,1,2,0
123,0,108,23.3,84,1,0,1,0,2,3,0.48862124149695485,-0.8724960070727972,80.0,159.0,112.4,134.8,29.5,46.8,36.02,36.64,52.0,81.0,56.6,61.8,3.0,1.0,2.2,1.7333333333333334,0,1,1
124,0,74,26.8,40,1,1,0,0,2,4,0.48480962024633717,-0.8746197071393957,108.0,148.0,97.6,134.53333333333333,23.3,36.2,34.14,36.940000000000005,84.0,30.0,58.6,59.733333333333334,2.0,1.0,2.4,1.8,1,2,0
125,0,172,32.8,32,0,1,0,0,1,5,0.48098876891938763,-0.8767267557075077,74.0,106.0,110.8,134.4,26.8,44.2,31.860000000000003,37.21333333333334,40.0,77.0,49.6,58.733333333333334,2.0,3.0,2.0,1.8,1,2,0
126,0,103,44.5,85,0,1,0,0,1,6,0.4771587602596086,-0.8788171126619653,172.0,120.0,107.4,128.86666666666667,32.8,46.9,31.380000000000003,38.52666666666667,32.0,40.0,58.6,62.0,1.0,2.0,1.8,1.7333333333333334,0,1,1
127,0,82,45.8,72,0,1,1,0,2,7,0.4733196671848435,-0.8808907382053855,103.0,80.0,107.8,124.4,44.5,29.5,34.64,38.38666666666666,85.0,52.0,62.6,62.8,1.0,3.0,1.6,1.8,1,2,1
128,0,86,20.2,35,1,0,0,0,1,8,0.4694715627858911,-0.8829475928589268,82.0,108.0,103.4,121.66666666666667,45.8,23.3,34.019999999999996,36.78666666666667,72.0,84.0,52.8,61.333333333333336,2.0,2.0,1.4,1.8,1,2,0
129,0,129,35.3,75,1,0,1,1,3,9,0.4656145203251112,-0.884987637463042,86.0,74.0,114.4,119.73333333333333,20.2,26.8,35.72,36.54,35.0,40.0,59.8,60.46666666666667,1.0,2.0,1.6,1.8666666666666667,1,2,1
130,0,81,32.5,78,0,1,1,1,3,10,0.4617486132350339,-0.8870108331782217,129.0,172.0,96.2,116.13333333333334,35.3,32.8,35.66,35.63333333333333,75.0,32.0,69.0,60.0,3.0,1.0,2.0,1.9333333333333333,1,3,1
131,0,192,26.7,46,1,0,1,0,2,11,0.457873915116957,-0.8890171414857363,81.0,103.0,114.0,120.93333333333334,32.5,44.5,32.099999999999994,34.473333333333336,78.0,85.0,61.2,60.46666666666667,3.0,1.0,2.2,1.8666666666666667,0,1,0
132,0,106,23.6,67,1,0,0,0,1,12,0.4539904997395473,-0.8910065241883676,192.0,82.0,118.8,116.4,26.7,45.8,27.660000000000004,34.34,46.0,72.0,60.2,59.6,2.0,2.0,2.0,1.8666666666666667,1,3,1
133,0,174,30.1,68,0,1,1,0,2,13,0.45009844103743496,-0.892978943411137,106.0,86.0,136.4,117.4,23.6,20.2,29.639999999999997,33.22666666666667,67.0,35.0,66.8,58.733333333333334,1.0,1.0,2.2,1.9333333333333333,1,2,1
134,0,70,48.3,81,1,1,0,0,2,14,0.446197813109809,-0.894934361602025,174.0,129.0,124.6,112.2,30.1,35.3,32.239999999999995,34.03333333333333,68.0,75.0,68.0,62.13333333333333,2.0,3.0,2.0,2.0,1,2,1
135,0,167,29.7,89,1,0,0,0,1,15,0.4422886902190017,-0.8968727415326881,70.0,81.0,141.8,116.26666666666667,48.3,32.5,31.68,33.06666666666666,81.0,78.0,70.2,62.93333333333333,2.0,3.0,1.6,1.8666666666666667,0,0,1
136,0,177,35.6,50,1,1,0,0,2,16,0.4383711467890773,-0.898794046299167,167.0,192.0,138.8,120.06666666666666,29.7,26.7,33.46,32.31333333333333,89.0,46.0,71.0,63.6,1.0,2.0,1.6,1.8666666666666667,1,3,0
137,0,165,41.1,89,0,0,1,0,1,17,0.4344452574044172,-0.9006982393225879,177.0,106.0,150.6,125.73333333333333,35.6,23.6,36.959999999999994,33.086666666666666,50.0,67.0,75.4,66.06666666666666,2.0,1.0,1.6,1.7333333333333334,1,2,1
138,0,119,30.9,64,1,0,1,0,2,18,0.4305110968082947,-0.9025852843498609,165.0,174.0,139.6,126.46666666666667,41.1,30.1,37.12,33.593333333333334,89.0,68.0,74.6,64.73333333333333,1.0,2.0,1.6,1.7333333333333334,0,1,1
139,0,132,49.2,83,0,1,0,1,2,19,0.42656873990145855,-0.9044551454543679,119.0,70.0,152.0,130.33333333333334,30.9,48.3,37.3,35.086666666666666,64.0,81.0,75.0,67.6,2.0,2.0,1.6,1.7333333333333334,1,3,1
140,0,66,48.9,41,0,0,1,1,2,20,0.4226182617406995,-0.9063077870366499,132.0,167.0,131.8,123.26666666666667,49.2,29.7,41.14,36.16,83.0,89.0,65.4,68.2,2.0,1.0,1.8,1.8,1,3,0
141,0,131,27.6,76,0,0,0,0,0,21,0.4186597375374284,-0.9081431738250811,66.0,177.0,122.6,125.13333333333334,48.9,35.6,39.54,35.03333333333333,41.0,50.0,70.6,67.6,2.0,2.0,1.4,1.7333333333333334,0,1,1
142,0,174,34.9,81,1,1,0,0,2,22,0.4146932426562392,-0.9099612708765431,131.0,165.0,124.4,131.26666666666668,27.6,41.1,38.3,34.306666666666665,76.0,89.0,69.0,68.2,0.0,1.0,1.6,1.7333333333333334,0,1,1
143,0,93,29.0,48,1,1,0,1,3,23,0.41071885261347724,-0.9117620435770886,174.0,119.0,119.2,131.73333333333332,34.9,30.9,37.92,34.89333333333333,81.0,64.0,65.8,69.06666666666666,2.0,2.0,1.8,1.8666666666666667,1,3,0
144,0,51,28.5,80,0,0,1,0,1,24,0.40673664307580043,-0.9135454576426008,93.0,132.0,103.0,126.53333333333333,29.0,49.2,33.779999999999994,34.440000000000005,48.0,83.0,65.2,69.4,3.0,2.0,1.6,1.7333333333333334,1,2,1
145,0,58,21.1,83,0,1,1,0,2,25,0.4027466898587373,-0.9153114791194471,51.0,66.0,101.4,125.0,28.5,48.9,28.220000000000006,33.68,80.0,41.0,73.6,69.73333333333333,1.0,2.0,1.6,1.6666666666666667,1,2,1
146,0,139,38.3,60,0,0,1,1,2,26,0.39874906892524614,-0.917060074385124,58.0,131.0,103.0,121.46666666666667,21.1,27.6,30.360000000000003,34.45333333333333,83.0,76.0,70.4,70.66666666666667,2.0,0.0,2.0,1.6666666666666667,1,2,0
147,0,144,35.1,56,1,0,0,0,1,27,0.3947438563842674,-0.9187912101488982,139.0,174.0,97.0,124.0,38.3,34.9,30.4,35.22,60.0,81.0,65.4,69.93333333333334,2.0,2.0,1.8,1.6666666666666667,1,2,0
148,0,164,21.5,80,0,1,1,0,2,28,0.39073112848927377,-0.9205048534524404,144.0,93.0,111.2,123.33333333333333,35.1,29.0,28.9,34.64666666666667,56.0,48.0,71.8,70.73333333333333,1.0,3.0,1.6,1.6666666666666667,1,2,1
149,0,199,28.4,59,0,0,0,0,0,29,0.3867109616368213,-0.9222009716704516,164.0,51.0,140.8,131.93333333333334,21.5,28.5,28.879999999999995,33.32,80.0,80.0,67.6,69.26666666666667,2.0,1.0,1.4,1.5333333333333334,0,1,1
150,0,80,47.2,79,1,1,0,1,3,30,0.3826834323650899,-0.9238795325112867,199.0,58.0,145.2,126.13333333333334,28.4,21.1,34.1,34.48666666666667,59.0,83.0,66.8,68.6,0.0,2.0,1.6,1.6666666666666667,1,3,1
151,0,157,27.2,69,1,1,1,1,4,31,0.37864861735243294,-0.9255405040175664,80.0,139.0,148.8,124.8,47.2,38.3,31.879999999999995,33.92666666666666,79.0,60.0,68.6,69.86666666666666,3.0,2.0,2.0,1.8,1,2,1
152,0,136,24.3,49,0,1,0,0,1,32,0.3746065934159118,-0.9271838545667875,157.0,144.0,147.2,122.86666666666666,27.2,35.1,29.72,32.806666666666665,69.0,56.0,67.2,67.2,4.0,1.0,2.0,1.8,0,1,1
153,0,187,34.7,58,1,1,1,0,3,33,0.3705574375098363,-0.9288095528719242,136.0,164.0,151.8,127.4,24.3,21.5,32.36,33.059999999999995,49.0,80.0,62.8,66.8,1.0,2.0,2.2,1.8666666666666667,0,1,1
154,0,111,49.6,51,0,1,1,1,3,34,0.3665012267242976,-0.9304175679820245,187.0,199.0,134.2,126.0,34.7,28.4,36.60000000000001,33.086666666666666,58.0,59.0,61.2,64.66666666666667,3.0,0.0,2.8,1.9333333333333333,0,1,0
155,0,139,27.3,89,1,0,0,0,1,35,0.36243803828370136,-0.9320078692827987,111.0,80.0,146.0,130.86666666666667,49.6,47.2,32.62,31.646666666666665,51.0,79.0,63.2,67.86666666666666,3.0,3.0,2.4,1.8666666666666667,1,3,1
156,0,121,40.2,78,1,0,1,0,2,36,0.35836794954530066,-0.9335804264972016,139.0,157.0,138.8,130.2,27.3,27.2,35.220000000000006,32.486666666666665,89.0,69.0,65.0,68.0,1.0,4.0,2.0,2.0,1,2,1
157,0,78,42.8,64,0,0,0,0,0,37,0.35429103799771566,-0.9351352096860118,121.0,136.0,127.2,123.8,40.2,24.3,38.92,33.013333333333335,78.0,49.0,68.0,66.86666666666666,2.0,1.0,1.8,1.8666666666666667,1,3,0
158,0,150,27.1,33,1,0,1,1,3,38,0.35020738125946793,-0.9366721892483975,78.0,187.0,119.8,127.6,42.8,34.7,37.400000000000006,32.88666666666667,64.0,58.0,63.0,65.86666666666666,0.0,3.0,1.8,1.8666666666666667,0,1,0
159,0,119,41.8,61,1,0,1,0,2,39,0.34611705707749285,-0.9381913359224842,150.0,111.0,121.4,132.13333333333333,27.1,49.6,35.839999999999996,33.77333333333333,33.0,51.0,65.0,64.6,3.0,3.0,1.6,1.9333333333333333,1,2,0
160,0,182,31.0,86,1,0,0,0,1,40,0.3420201433256689,-0.9396926207859083,119.0,139.0,130.0,140.4,41.8,27.3,36.58,34.43333333333333,61.0,89.0,64.4,64.8,2.0,1.0,1.6,1.8666666666666667,1,2,1
161,0,110,39.0,72,0,1,1,1,3,41,0.3379167180033274,-0.9411760152563705,182.0,121.0,127.8,138.46666666666667,31.0,40.2,36.339999999999996,34.480000000000004,86.0,78.0,63.2,65.6,1.0,2.0,1.8,1.9333333333333333,1,2,1
162,0,117,39.0,88,0,0,1,1,2,42,0.3338068592337712,-0.9426414910921783,110.0,78.0,135.6,136.66666666666666,39.0,42.8,35.58,34.74,72.0,64.0,68.0,67.73333333333333,3.0,0.0,2.2,2.0,0,1,1
163,0,76,36.1,55,1,1,0,0,2,43,0.32969064526278735,-0.9440890203927842,117.0,150.0,120.8,130.8,39.0,27.1,37.379999999999995,35.71333333333334,88.0,33.0,72.4,66.06666666666666,2.0,3.0,2.0,2.0,1,2,0
164,0,108,22.7,55,0,1,0,0,1,44,0.32556815445715703,-0.9455185755993167,76.0,119.0,118.6,124.73333333333333,36.1,41.8,33.56,35.333333333333336,55.0,61.0,71.2,65.8,2.0,2.0,1.8,2.066666666666667,1,2,1
165,0,105,45.1,84,0,1,0,0,1,45,0.32143946530316175,-0.9469301294951056,108.0,182.0,103.2,126.4,22.7,31.0,36.38,35.193333333333335,55.0,86.0,70.8,66.13333333333334,1.0,1.0,1.8,1.9333333333333333,0,1,1
166,0,173,29.6,55,0,0,0,1,1,46,0.31730465640509214,-0.9483236552061993,105.0,110.0,115.8,127.46666666666667,45.1,39.0,34.5,35.35333333333334,84.0,72.0,67.4,65.2,1.0,3.0,1.4,1.7333333333333334,1,2,1
167,0,66,25.6,45,0,1,1,0,2,47,0.3131638064837498,-0.9496991262018769,173.0,117.0,105.6,122.8,29.6,39.0,31.820000000000004,35.440000000000005,55.0,88.0,58.8,64.93333333333334,1.0,2.0,1.4,1.8,1,2,0
168,0,160,21.2,53,0,0,0,0,0,48,0.3090169943749475,-0.9510565162951535,66.0,76.0,122.4,121.0,25.6,36.1,28.839999999999996,34.54,45.0,55.0,58.4,64.6,2.0,2.0,1.0,1.6,1,3,1
169,0,145,37.7,70,1,0,0,1,2,49,0.30486429902801077,-0.9523957996432784,160.0,108.0,129.8,123.26666666666667,21.2,22.7,31.839999999999996,33.74666666666667,53.0,55.0,61.4,65.86666666666666,0.0,1.0,1.2,1.5333333333333334,0,1,1
170,0,63,40.3,41,1,1,1,0,3,50,0.30070579950427334,-0.9537169507482268,145.0,105.0,121.4,118.2,37.7,45.1,30.880000000000003,34.61333333333334,70.0,84.0,52.8,62.666666666666664,2.0,1.0,1.6,1.6666666666666667,0,1,0
171,0,56,20.5,59,0,0,1,1,2,51,0.296541574975571,-0.9550199444571866,63.0,173.0,98.0,113.86666666666666,40.3,29.6,29.060000000000002,33.3,41.0,55.0,53.6,61.4,3.0,1.0,1.8,1.6666666666666667,1,2,1
172,0,74,35.4,84,0,1,1,0,2,52,0.2923717047227366,-0.9563047559630355,56.0,66.0,99.6,113.6,20.5,25.6,31.02,32.806666666666665,59.0,45.0,61.4,62.733333333333334,2.0,2.0,1.8,1.8,0,0,1
173,0,155,26.8,86,0,1,0,1,2,53,0.28819626813408944,-0.9575713608048144,74.0,160.0,98.6,113.93333333333334,35.4,21.2,32.14,32.78666666666666,84.0,53.0,68.0,66.26666666666667,2.0,0.0,2.2,1.7333333333333334,1,2,1
174,0,146,39.4,50,1,1,1,0,3,54,0.2840153447039226,-0.958819734868193,155.0,145.0,98.8,115.73333333333333,26.8,37.7,32.48,32.62666666666667,86.0,70.0,64.0,65.53333333333333,2.0,2.0,2.4,1.8,1,3,0
175,0,136,25.2,40,1,1,0,1,3,55,0.2798290140309927,-0.9600498543859285,146.0,63.0,113.4,112.66666666666667,39.4,40.3,29.459999999999997,32.24,50.0,41.0,63.8,62.46666666666667,3.0,3.0,2.4,1.9333333333333333,1,2,0
176,0,131,40.7,65,0,1,1,1,3,56,0.2756373558169992,-0.9612616959383189,136.0,56.0,128.4,114.06666666666666,25.2,20.5,33.5,32.35333333333333,40.0,59.0,65.0,62.0,3.0,2.0,2.6,1.9333333333333333,1,2,1
177,0,64,31.6,30,0,0,1,1,2,57,0.2714404498650746,-0.9624552364536472,131.0,74.0,126.4,110.53333333333333,40.7,35.4,32.739999999999995,31.860000000000003,65.0,84.0,54.2,58.13333333333333,3.0,2.0,2.6,1.9333333333333333,1,2,0
178,0,66,48.1,73,0,1,1,0,2,58,0.2672383760782566,-0.9636304532086231,64.0,155.0,108.6,109.86666666666666,31.6,26.8,37.0,32.66,30.0,86.0,51.6,59.333333333333336,2.0,2.0,2.6,1.9333333333333333,0,1,1
179,0,95,24.1,90,0,0,0,1,1,59,0.2630312144579752,-0.9647873238288128,66.0,146.0,98.4,109.0,48.1,39.4,33.940000000000005,32.75333333333334,73.0,50.0,59.6,61.666666666666664,2.0,3.0,2.2,1.9333333333333333,0,1,1
180,0,179,30.2,67,0,1,1,1,3,0,0.258819045102521,-0.9659258262890682,95.0,136.0,107.0,113.93333333333334,24.1,25.2,34.940000000000005,31.759999999999998,90.0,40.0,65.0,60.53333333333333,1.0,3.0,2.2,2.066666666666667,0,1,1
181,0,160,23.4,53,1,1,0,1,3,1,0.2546019482055273,-0.9670459389139432,179.0,131.0,112.8,113.06666666666666,30.2,40.7,31.48,31.34666666666667,67.0,65.0,62.6,60.4,3.0,3.0,2.2,2.2,0,0,1
182,0,133,47.7,75,0,0,0,0,0,2,0.2503800040544418,-0.9681476403781076,160.0,64.0,126.6,117.53333333333333,23.4,31.6,34.7,32.82,53.0,30.0,71.6,62.4,3.0,2.0,1.8,2.066666666666667,1,2,1
183,0,83,46.3,58,1,0,0,1,2,3,0.2461532930289928,-0.9692309097067544,133.0,66.0,130.0,112.4,47.7,48.1,34.339999999999996,34.49333333333333,75.0,73.0,68.6,62.733333333333334,0.0,2.0,1.8,2.2,1,2,0
184,0,101,27.7,36,1,1,0,1,3,4,0.24192189559966817,-0.9702957262759964,83.0,95.0,131.2,109.46666666666667,46.3,24.1,35.06,33.82666666666667,58.0,90.0,57.8,60.46666666666667,2.0,1.0,2.2,2.2666666666666666,0,1,0
185,0,127,39.8,48,0,1,1,0,2,5,0.23768589232617293,-0.9713420698132614,101.0,179.0,120.8,113.73333333333333,27.7,30.2,36.98,33.79333333333334,36.0,67.0,54.0,60.93333333333333,3.0,3.0,2.0,2.2,0,1,0
186,0,59,44.5,37,1,1,0,1,3,6,0.23344536385590553,-0.9723699203976766,127.0,160.0,100.6,113.93333333333334,39.8,23.4,41.2,35.39333333333333,48.0,53.0,50.8,59.46666666666667,2.0,3.0,2.0,2.2666666666666666,0,0,0
187,0,109,36.7,66,1,0,0,1,2,7,0.22920039092241454,-0.9733792584604484,59.0,133.0,95.8,116.26666666666667,44.5,47.7,39.0,35.480000000000004,37.0,75.0,49.0,58.266666666666666,3.0,0.0,2.4,2.2666666666666666,0,0,1
188,0,189,35.9,80,1,1,1,1,4,8,0.2249510543438652,-0.9743700647852351,109.0,83.0,117.0,118.53333333333333,36.7,46.3,36.92,36.08666666666667,66.0,58.0,53.4,57.86666666666667,2.0,2.0,2.8,2.4,0,1,1
189,0,150,27.3,40,0,0,1,0,1,9,0.22069743502150113,-0.9753423205085127,189.0,101.0,126.8,118.8,35.9,27.7,36.839999999999996,35.28,80.0,36.0,54.2,57.2,4.0,3.0,2.4,2.2666666666666666,1,2,0
190,0,72,22.8,35,1,1,0,0,2,10,0.21643961393810318,-0.9762960071199333,150.0,127.0,115.8,114.53333333333333,27.3,39.8,33.44,35.12,40.0,48.0,51.6,56.86666666666667,1.0,2.0,2.4,2.2,1,3,0
191,0,196,46.9,30,1,1,1,0,3,11,0.21217767215644642,-0.9772311064626789,72.0,59.0,143.2,118.86666666666666,22.8,44.5,33.92,35.53333333333333,35.0,37.0,50.2,54.53333333333333,2.0,3.0,2.4,2.2,0,0,0
192,0,170,47.0,36,0,0,1,0,1,12,0.20791169081775931,-0.9781476007338057,196.0,109.0,155.4,125.93333333333334,46.9,36.7,35.98,36.559999999999995,30.0,66.0,44.2,54.93333333333333,3.0,2.0,2.2,2.1333333333333333,0,0,0
193,0,166,39.0,61,1,0,1,1,3,13,0.2036417511401777,-0.9790454724845838,170.0,189.0,150.8,132.6,47.0,35.9,36.6,35.95333333333333,36.0,80.0,40.4,54.13333333333333,1.0,4.0,2.0,2.2,1,2,0
194,0,174,30.2,53,0,1,1,0,2,14,0.19936793441719725,-0.9799247046208296,166.0,150.0,155.6,137.86666666666667,39.0,27.3,37.18,36.36,61.0,40.0,43.0,51.666666666666664,3.0,1.0,2.2,2.2666666666666666,0,1,1
195,0,120,30.5,84,0,0,1,0,1,15,0.19509032201612816,-0.9807852804032304,174.0,72.0,165.2,133.93333333333334,30.2,22.8,38.720000000000006,36.38,53.0,35.0,52.8,52.8,2.0,2.0,2.0,2.1333333333333333,1,2,1
196,0,122,41.8,38,1,1,1,0,3,16,0.19080899537654497,-0.9816271834476639,120.0,196.0,150.4,131.4,30.5,46.9,37.7,37.60666666666667,84.0,30.0,54.4,51.8,1.0,3.0,2.0,2.1333333333333333,1,2,0
197,0,67,46.9,32,1,0,1,1,3,17,0.18652403600873463,-0.9824503977255097,122.0,170.0,129.8,127.0,41.8,47.0,37.68,37.55333333333333,38.0,36.0,53.6,48.93333333333333,3.0,1.0,2.4,2.3333333333333335,1,3,0
198,0,148,46.6,87,0,0,0,1,1,18,0.18223552549214728,-0.9832549075639546,67.0,166.0,126.2,131.33333333333334,46.9,39.0,39.2,37.57333333333334,32.0,61.0,58.8,50.86666666666667,3.0,3.0,2.0,2.2666666666666666,0,1,1
199,0,64,43.4,54,0,0,1,1,2,19,0.17794354547384186,-0.9840406976462909,148.0,174.0,104.2,128.86666666666667,46.6,30.2,41.839999999999996,38.62,87.0,53.0,59.0,52.06666666666667,1.0,2.0,2.0,2.2,0,1,0
200,0,65,39.3,74,1,1,0,0,2,20,0.17364817766693028,-0.984807753012208,64.0,120.0,93.2,124.73333333333333,43.4,30.5,43.599999999999994,38.58666666666667,54.0,84.0,57.0,53.8,2.0,1.0,2.2,2.2,1,2,1
201,0,130,22.5,48,1,1,0,0,2,21,0.16934950384902525,-0.9855560590580776,65.0,122.0,94.8,129.46666666666667,39.3,41.8,39.739999999999995,37.120000000000005,74.0,38.0,59.0,54.53333333333333,2.0,3.0,2.0,2.1333333333333333,1,3,1
202,0,113,24.8,83,0,1,1,0,2,22,0.16504760586067765,-0.9862856015372314,130.0,67.0,104.0,129.73333333333332,22.5,46.9,35.32,36.32666666666667,48.0,32.0,69.2,55.666666666666664,2.0,3.0,1.8,2.1333333333333333,1,2,1
203,0,57,47.0,55,0,0,0,1,1,23,0.16074256560382638,-0.9869963665602318,113.0,148.0,85.8,120.93333333333334,24.8,46.6,35.4,37.06666666666667,83.0,87.0,62.8,54.0,2.0,1.0,1.8,1.9333333333333333,1,3,0
204,0,195,38.2,54,1,0,0,0,1,24,0.15643446504023054,-0.9876883405951378,57.0,64.0,112.0,123.93333333333334,47.0,43.4,34.36,37.79333333333333,55.0,54.0,62.8,54.93333333333333,1.0,2.0,1.6,1.9333333333333333,0,1,0
205,0,112,20.3,47,0,1,0,1,2,25,0.15212338618991708,-0.9883615104677607,195.0,65.0,121.4,126.6,38.2,39.3,30.560000000000002,37.626666666666665,54.0,74.0,57.4,55.733333333333334,1.0,2.0,1.6,1.9333333333333333,0,1,1
206,0,62,23.0,89,0,1,1,0,2,26,0.14780941112961038,-0.9890158633619168,112.0,130.0,107.8,117.66666666666667,20.3,22.5,30.660000000000004,36.03333333333333,47.0,48.0,65.6,59.666666666666664,2.0,2.0,1.6,1.8666666666666667,1,2,1
207,0,140,39.9,68,1,1,0,0,2,27,0.1434926219911798,-0.9896513868196701,62.0,113.0,113.2,115.66666666666667,23.0,24.8,33.68,35.559999999999995,89.0,83.0,62.6,61.8,2.0,2.0,1.6,1.9333333333333333,1,2,1
208,0,54,20.2,75,0,1,1,1,3,28,0.13917310096006574,-0.9902680687415703,140.0,57.0,112.6,108.2,39.9,47.0,28.32,34.306666666666665,68.0,55.0,66.6,62.733333333333334,2.0,1.0,2.0,1.9333333333333333,0,1,1
209,0,151,24.8,41,0,0,0,0,0,29,0.13485093027372316,-0.9908658973868822,54.0,195.0,103.8,106.66666666666667,20.2,38.2,25.639999999999997,33.946666666666665,75.0,54.0,64.0,61.93333333333333,3.0,1.0,1.8,1.8,0,1,0
210,0,197,36.5,40,1,0,0,0,1,30,0.130526192220052,-0.9914448613738104,151.0,112.0,120.8,111.8,24.8,20.3,28.880000000000003,34.346666666666664,41.0,47.0,62.6,59.0,0.0,2.0,1.6,1.8,1,3,0
211,0,142,40.8,74,0,1,1,0,2,31,0.12619896913582956,-0.992004949679715,197.0,62.0,136.8,113.13333333333334,36.5,23.0,32.44,34.28,40.0,89.0,59.6,61.4,1.0,2.0,1.6,1.7333333333333334,1,2,1
212,0,108,39.6,79,1,0,1,1,3,32,0.12186934340514755,-0.992546151641322,142.0,140.0,130.4,115.86666666666666,40.8,39.9,32.38,33.79333333333333,74.0,68.0,61.8,64.53333333333333,2.0,2.0,1.8,1.7333333333333334,1,2,1
213,0,150,26.7,36,0,1,0,1,2,33,0.11753739745783798,-0.9930684569549263,108.0,54.0,149.6,116.0,39.6,20.2,33.68,32.46666666666667,79.0,75.0,54.0,61.13333333333333,3.0,3.0,1.6,1.8,0,1,0
214,0,153,41.4,40,0,0,0,1,1,34,0.11320321376790689,-0.9935718556765875,150.0,151.0,150.0,121.93333333333334,26.7,24.8,37.0,32.333333333333336,36.0,41.0,53.8,60.2,2.0,0.0,1.8,1.7333333333333334,0,1,0
215,0,125,27.1,90,0,1,1,0,2,35,0.10886687485196457,-0.9940563382223196,153.0,197.0,135.6,125.93333333333334,41.4,36.5,35.12,31.52,40.0,40.0,63.8,61.266666666666666,1.0,1.0,2.0,1.7333333333333334,0,0,1
216,0,52,29.8,74,1,1,0,0,2,36,0.10452846326765373,-0.9945218953682733,125.0,142.0,117.6,120.73333333333333,27.1,40.8,32.92,32.00666666666667,90.0,74.0,63.8,63.0,2.0,2.0,2.0,1.7333333333333334,0,1,1
217,0,97,42.4,74,0,0,1,1,2,37,0.10018806161207638,-0.9949685182509117,52.0,108.0,115.4,119.66666666666667,29.8,39.6,33.48,33.18,74.0,79.0,62.8,62.4,2.0,3.0,1.8,1.7333333333333334,1,2,1
218,0,113,39.5,60,1,1,1,0,3,38,0.09584575252022391,-0.9953961983671789,97.0,150.0,108.0,123.4,42.4,26.7,36.04,32.68,74.0,36.0,67.6,62.733333333333334,2.0,2.0,2.0,1.8666666666666667,1,3,0
219,0,198,45.5,55,0,1,1,1,3,39,0.09150161866340258,-0.9958049275746617,113.0,153.0,117.0,123.6,39.5,41.4,36.86,33.166666666666664,60.0,40.0,70.6,62.8,3.0,1.0,2.4,2.0,1,2,0
220,0,109,39.7,33,0,1,0,0,1,40,0.0871557427476582,-0.9961946980917455,198.0,125.0,113.8,123.4,45.5,27.1,39.38,34.46,55.0,90.0,59.2,61.86666666666667,3.0,2.0,2.2,1.9333333333333333,0,1,0
221,0,130,37.0,49,0,0,0,1,1,41,0.08280820751220419,-0.9965655024977614,109.0,52.0,129.4,127.93333333333334,39.7,29.8,40.82,35.39333333333333,33.0,74.0,54.2,59.2,1.0,2.0,2.0,1.8666666666666667,1,2,0
222,0,83,22.8,50,0,1,0,0,1,42,0.07845909572784551,-0.996917333733128,130.0,97.0,126.6,124.13333333333334,37.0,42.4,36.9,34.25333333333333,49.0,74.0,49.4,58.0,1.0,2.0,1.8,1.8,0,1,1
223,0,137,31.0,80,1,0,1,0,2,43,0.07410849019539918,-0.9972501850994857,83.0,113.0,131.4,129.66666666666666,22.8,39.5,35.2,34.973333333333336,50.0,60.0,53.4,58.333333333333336,1.0,3.0,1.6,1.7333333333333334,0,1,1
224,0,180,28.0,59,0,0,0,1,1,44,0.06975647374412597,-0.9975640502598242,137.0,198.0,127.8,131.6,31.0,45.5,31.7,35.18666666666666,80.0,55.0,54.2,59.53333333333333,2.0,3.0,1.2,1.8,0,0,1
225,0,119,27.3,39,0,0,1,0,1,45,0.06540312923014312,-0.9978589232386035,180.0,109.0,129.8,126.4,28.0,39.7,29.22,34.57333333333334,59.0,33.0,55.4,59.46666666666667,1.0,1.0,1.2,1.8,0,0,0
226,0,96,49.2,88,0,0,1,1,2,46,0.06104853953485675,-0.998134798421867,119.0,130.0,123.0,123.33333333333333,27.3,37.0,31.660000000000004,35.13333333333333,39.0,49.0,63.2,60.4,1.0,1.0,1.4,1.8,0,1,1
227,0,175,31.8,35,0,0,1,1,2,47,0.056692787563378096,-0.9983916705573488,96.0,83.0,141.4,127.8,49.2,22.8,33.459999999999994,34.61333333333334,88.0,50.0,60.2,57.46666666666667,2.0,1.0,1.6,1.7333333333333334,1,2,0
